id,text,class,ProcessedText,ProcessedText_length
5097,I recently quit my job to make $9023 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/ELSPM9eL3e,1,i recently quit my job to make $9023 from my phone press the link inside bio to do it too https://t.co/elspm9el3e,21
765,@renewaldb I might be interested.  Is there a job posting where I can see position description?,0,@renewaldb i might be interested.  is there a job posting where i can see position description?,17
3115,Today my manager told me I need to quit smoking cigarettes if I want to have a career someday? #ok,0,today my manager told me i need to quit smoking cigarettes if i want to have a career someday? #ok,20
2174,Searching for #work in Memphis TN? Send your #resume to I.C. System Inc.. http://t.co/us9F7TE0be #gethired,1,searching for #work in memphis tn? send your #resume to i.c. system inc.. http://t.co/us9f7te0be #gethired,15
6215,Microsoft posted a job you might be interested in. Solution Sales - Enterprise Business Applications - Canberra Area Australia AU via Li…,1,microsoft posted a job you might be interested in. solution sales - enterprise business applications - canberra area australia au via li…,22
5854,Who hiring so I can gone head quit my job,0,who hiring so i can gone head quit my job,10
5363,I have applied for so many jobs even a teacher aide position and not even an interview! I have 17 yrs teaching experience! #discrimination,0,i have applied for so many jobs even a teacher aide position and not even an interview! i have 17 yrs teaching experience! #discrimination,24
3173,I have multiple friends even thise with business degrees who havve been laid off 3 times past ten years. Struggling to find good jobs...,0,i have multiple friends even thise with business degrees who havve been laid off 3 times past ten years. struggling to find good jobs...,24
749,If you’re looking for a new opportunity in #Tucson AZ and want to work with a talented group of people this just might be for you! Please check out our open position at Sunstate Equipment as a Rollback Driver 750/CDL to learn more. https://t.co/JOs8IrjIP7 #Transportation https://t.co/brGLMTwXdr,1,if you’re looking for a new opportunity in #tucson az and want to work with a talented group of people this just might be for you! please check out our open position at sunstate equipment as a rollback driver 750/cdl to learn more. https://t.co/jos8irjip7 #transportation https://t.co/brglmtwxdr,46
2344,anybody know any places hiring??,0,anybody know any places hiring??,5
8441,I am job searching for: Work at home jobs! http://t.co/4tgcXWg6JK — Walker Inklebarger (@Walker_marocliv)... http://t.co/RHo5EsRjXx,1,i am job searching for: work at home jobs! http://t.co/4tgcxwg6jk — walker inklebarger (@walker_marocliv)... http://t.co/rho5esrjxx,15
2365,Does anyone know where theyre hiring?? I need a job because Im a lazy bum and 2014 and idk,0,does anyone know where theyre hiring?? i need a job because im a lazy bum and 2014 and idk,19
9532,Anyone looking for a 6-8 Math/English position?  My district is hiring!  #mimctm14 http://t.co/NWhSwPrkMJ #miched,1,anyone looking for a 6-8 math/english position?  my district is hiring!  #mimctm14 http://t.co/nwhswprkmj #miched,16
4045,Searching for #work in New York NY? Send your #resume to Lheim Industries LLC. http://t.co/mtsV8jaQ2T #gethired,1,searching for #work in new york ny? send your #resume to lheim industries llc. http://t.co/mtsv8jaq2t #gethired,16
257,Where at in beachwood? I just got hired out there too. @LoveMee_Lyn,0,where at in beachwood? i just got hired out there too. @lovemee_lyn,12
6224,Microsoft posted a job you might be interested in. Dir Solution Sales PROD - Greater Chicago Area US via LinkedIn.,1,microsoft posted a job you might be interested in. dir solution sales prod - greater chicago area us via linkedin.,20
2281,Looking for a job? Energy Efficiency Engineer (2 105445 229519) at Adecco (Portland OR) http://t.co/eJQ850nzKd #green #jobs,1,looking for a job? energy efficiency engineer (2 105445 229519) at adecco (portland or) http://t.co/ejq850nzkd #green #jobs,17
2835,Looking for a Fun and Flexible Work at Home Job? https://t.co/0bPKtWeg9p #Moms #Jobs https://t.co/4cVAM5EIqh,1,looking for a fun and flexible work at home job? https://t.co/0bpktweg9p #moms #jobs https://t.co/4cvam5eiqh,14
3769,Looking for the best place to retire? How about the DMV? - https://t.co/bsQ1qnn9Eq #mortgage #realestate https://t.co/GuBQlLig5D,0,looking for the best place to retire? how about the dmv? - https://t.co/bsq1qnn9eq #mortgage #realestate https://t.co/gubqllig5d,16
2396,Harassed for being unmanly? Title VII violation http://t.co/SbbavH1oCV  #employment law #harassment,0,harassed for being unmanly? title vii violation http://t.co/sbbavh1ocv  #employment law #harassment,12
5043,Well at my new job theres karaoke every Saturday night so Im probably gonna be fired here pretty soon,0,well at my new job theres karaoke every saturday night so im probably gonna be fired here pretty soon,19
1573,Looking for a job a new career or more job satisfaction? 51 Career and Job Affirmations. http://t.co/9G1ytHYqpw,1,looking for a job a new career or more job satisfaction? 51 career and job affirmations. http://t.co/9g1ythyqpw,17
2149,Searching for #work in Ames IA? Send your #resume to PMI. http://t.co/1X5z7LvQr8 #gethired,1,searching for #work in ames ia? send your #resume to pmi. http://t.co/1x5z7lvqr8 #gethired,13
5161,Fiorina: Steve Jobs said been there done that the day after I was fired #GOPDebate,0,fiorina: steve jobs said been there done that the day after i was fired #gopdebate,15
1368,Interested in a #job in #Mesquite TX? This could be a great fit: https://t.co/fRtsL8O3HR #Healthcare #Hiring #CareerArc,1,interested in a #job in #mesquite tx? this could be a great fit: https://t.co/frtsl8o3hr #healthcare #hiring #careerarc,17
2259,Unemployed or looking for a change? See our available job opportunities and apply here: https://t.co/aSpjfusiCt https://t.co/g2d5FzjA1i https://t.co/SCyEz2QIqf,1,unemployed or looking for a change? see our available job opportunities and apply here: https://t.co/aspjfusict https://t.co/g2d5fzja1i https://t.co/scyez2qiqf,17
8913,Got laid off? Republicans plan to make you pee in a cup for your unemployment benefits https://t.co/OKIVsrBCWR,0,got laid off? republicans plan to make you pee in a cup for your unemployment benefits https://t.co/okivsrbcwr,17
8628,Any College Students or Unemployed Individuals Interested In Marketing or Blogging? Apply Today: https://t.co/Szj0twdbHM https://t.co/78vsYGuSjn,1,any college students or unemployed individuals interested in marketing or blogging? apply today: https://t.co/szj0twdbhm https://t.co/78vsygusjn,15
2171,Searching for #work in Cleveland OH? Send your #resume to Amotec Inc.. http://t.co/bNF6YGmSrA #gethired,1,searching for #work in cleveland oh? send your #resume to amotec inc.. http://t.co/bnf6ygmsra #gethired,14
7235,This unemployment thing is driving me crazy &amp; its only been 2 days.I quit because I thought I needed a breaktime to breathe.fuck that.,0,this unemployment thing is driving me crazy &amp; its only been 2 days.i quit because i thought i needed a breaktime to breathe.fuck that.,24
5555,Chicago: No experience required ! Recent college grads laid off or new career? -  (Gurnee) http://t.co/yXufOodXYl #eBC #Jobs,1,chicago: no experience required ! recent college grads laid off or new career? -  (gurnee) http://t.co/yxufoodxyl #ebc #jobs,19
9103,I dont think I technically got fired or laid off. I dont know what youd call it. I got non-contract-renewald I guess,0,i dont think i technically got fired or laid off. i dont know what youd call it. i got non-contract-renewald i guess,22
8953,Looking for a #RN #Nurse Recruiter - requires FL RN License (temporary position) #jobs https://t.co/6XF0Qjbre9 https://t.co/vOS6gzofcY,1,looking for a #rn #nurse recruiter - requires fl rn license (temporary position) #jobs https://t.co/6xf0qjbre9 https://t.co/vos6gzofcy,16
8107,I am looking for a Jr. Buyer/Expeditor CSR for a temp to hire position in southern LA County. Skills necessary are phone handling customer…,1,i am looking for a jr. buyer/expeditor csr for a temp to hire position in southern la county. skills necessary are phone handling customer…,24
2681,#Baltimore #Job Split Shift Assistant Teacher: Details: Hours for this position are 6:30-9 a.m. and 3-6:30 p.m... https://t.co/51gy4oKiDO,1,#baltimore #job split shift assistant teacher: details: hours for this position are 6:30-9 a.m. and 3-6:30 p.m... https://t.co/51gy4okido,18
2553,Looking for a great job at an Innovative company?  Check out #IODNA at http://t.co/spIC1nHTZ2. View open positions http://t.co/WuncNYuEs9,1,looking for a great job at an innovative company?  check out #iodna at http://t.co/spic1nhtz2. view open positions http://t.co/wuncnyues9,19
6047,Seven Signs Youre Too Smart For Your Job by @humanworkplace on @LinkedIn http://t.co/FNpjgmuK1G,0,seven signs youre too smart for your job by @humanworkplace on @linkedin http://t.co/fnpjgmuk1g,13
3616,I Quit My #Job To Be A Travel Writer And Now Im Broke And Unemployed https://t.co/dIsxDcNC4y https://t.co/qj7yCSqjWB,0,i quit my #job to be a travel writer and now im broke and unemployed https://t.co/disxdcnc4y https://t.co/qj7ycsqjwb,17
6496,I am currently looking to fill a full time Employment Specialist position on my King County (Shoreline to SeaTac) team…http://t.co/rIRpM8bP,1,i am currently looking to fill a full time employment specialist position on my king county (shoreline to seatac) team…http://t.co/rirpm8bp,20
1367,Interested in a #Sales #job near #Mesquite TX? This could be a great fit: https://t.co/8GhahyfA73 #Hiring #CareerArc,1,interested in a #sales #job near #mesquite tx? this could be a great fit: https://t.co/8ghahyfa73 #hiring #careerarc,17
864,How to Get the GOP to Care About the Long-Term Unemployed http://t.co/IT8aWKskhf,0,how to get the gop to care about the long-term unemployed http://t.co/it8awkskhf,12
7136,So as you can tell from my Instagram Im currently unemployed.,0,so as you can tell from my instagram im currently unemployed.,11
5861,Im hiring for a Core Java Developer. Know someone great? in Weehawken NJ https://t.co/vZGx8V6zaG #jobs #java #equities,1,im hiring for a core java developer. know someone great? in weehawken nj https://t.co/vzgx8v6zag #jobs #java #equities,17
5579,I am suddenly feeling quite ill aka sleep pills why the fuck arent you working do I need to fake sick because sleep deprived ?,0,i am suddenly feeling quite ill aka sleep pills why the fuck arent you working do i need to fake sick because sleep deprived ?,25
1936,DJ hayden in great position what a world,0,dj hayden in great position what a world,8
5441,Email is down at work and my dad was like are you sure you didnt get fired? STOP DAD I CAN GIVE MYSELF MY OWN PANIC ATTACKS.,0,email is down at work and my dad was like are you sure you didnt get fired? stop dad i can give myself my own panic attacks.,27
8593,Unemployed or Looking For a Way to Make Extra Money? --&gt;&gt; http://t.co/mFbXVSQUqM,1,unemployed or looking for a way to make extra money? --&gt;&gt; http://t.co/mfbxvsquqm,12
3762,Looking to join Department of Veterans Affairs (@JobsatVA) Premier Anesthesia (@WorkatPremier) or Locum Leaders (@LocumLeaderJobs)? View 43 openings from these companies and more. https://t.co/Qe4cEifw7g,1,looking to join department of veterans affairs (@jobsatva) premier anesthesia (@workatpremier) or locum leaders (@locumleaderjobs)? view 43 openings from these companies and more. https://t.co/qe4ceifw7g,24
1916,Sources: Health Startup Practice Fusion Laid Off Up To 75 People Ahead Of Possible IPO: Practice Fusion a hea... https://t.co/OsH3GR3mgW,0,sources: health startup practice fusion laid off up to 75 people ahead of possible ipo: practice fusion a hea... https://t.co/osh3gr3mgw,20
6792,Anyone work at an easy job thats hiring? #desperate,0,anyone work at an easy job thats hiring? #desperate,9
5228,Somebody Might Get Laid Off  &amp; You Might Get Promoted 🎧,0,somebody might get laid off  &amp; you might get promoted 🎧,12
2732,#Job #GrandRapids Hi-lo Warehouse (Grand Rapids): Warehouse Material Handler position. This is an opportunity... http://t.co/ceBCC1MUoz,1,#job #grandrapids hi-lo warehouse (grand rapids): warehouse material handler position. this is an opportunity... http://t.co/cebcc1muoz,15
4361,Interested in a #Transportation #job near #MESQUITE TX? This could be a great fit: https://t.co/spexfbi5pX #Hiring #CareerArc,1,interested in a #transportation #job near #mesquite tx? this could be a great fit: https://t.co/spexfbi5px #hiring #careerarc,17
6101,@edsilverman hired to cover pharma industry for @WSJ : http://t.co/gHiAAA7mGR,0,@edsilverman hired to cover pharma industry for @wsj : http://t.co/ghiaaa7mgr,10
8952,Looking to make a difference? Make a difference with us! Home Health and Hospice positions available https://t.co/BtEq4LnLHw #vidantjobs https://t.co/AvWOPSS52S,1,looking to make a difference? make a difference with us! home health and hospice positions available https://t.co/bteq4lnlhw #vidantjobs https://t.co/avwopss52s,19
7471,@stormshadow75x you can have my job just get me fired in a way that I can still receive unemployment,0,@stormshadow75x you can have my job just get me fired in a way that i can still receive unemployment,19
6266,Tesla Motors posted a job you might be interested in. Store Manager - Shanghai - China CN via LinkedIn http://t.co/Ti7TWAmX4a,1,tesla motors posted a job you might be interested in. store manager - shanghai - china cn via linkedin http://t.co/ti7twamx4a,20
3430,Social Media Friend or Foe? Some Use Social Media to Get Hired Others to Get Fired http://t.co/2MhEtVBGk6,0,social media friend or foe? some use social media to get hired others to get fired http://t.co/2mhetvbgk6,17
7859,My job that I worked a week and quit is acting scant about that one week check lol Hire someone new dont be salty.,0,my job that i worked a week and quit is acting scant about that one week check lol hire someone new dont be salty.,24
5379,Who is hiring?? Bcuz I quit my job &amp; yea,0,who is hiring?? bcuz i quit my job &amp; yea,10
3763,Looking for a #Adjunct #Position – ​Principles of Marketing #jobs http://t.co/7U5AhGKDtN http://t.co/Mc4bIS0vxx,1,looking for a #adjunct #position – ​principles of marketing #jobs http://t.co/7u5ahgkdtn http://t.co/mc4bis0vxx,10
2027,Looking for a new job in 2016? NPA Career Central - Connecting Parking Pros &amp; Employers. Get Hired! Hire Smart! https://t.co/A293evFzvd,1,looking for a new job in 2016? npa career central - connecting parking pros &amp; employers. get hired! hire smart! https://t.co/a293evfzvd,21
5007,I got fired from my job today,0,i got fired from my job today,7
7578,Google posted a job you might be interested in: Quantitative Analyst PhD Intern Summer 2015 - San Francisco Bay Area US.,1,google posted a job you might be interested in: quantitative analyst phd intern summer 2015 - san francisco bay area us.,21
6425,@AD_Lowie If youre legitimately being laid off and not fired you can apply for assistance too.,0,@ad_lowie if youre legitimately being laid off and not fired you can apply for assistance too.,16
2402,Elixir or Erlang Developer? HelloSign (YC W11) Is Hiring https://t.co/OhfeR6vg4K,1,elixir or erlang developer? hellosign (yc w11) is hiring https://t.co/ohfer6vg4k,10
1189,Sweet jesus they laid off so many people today I am 100% lucky as fuck to still have this job and to have gotten a raise at all.,0,sweet jesus they laid off so many people today i am 100% lucky as fuck to still have this job and to have gotten a raise at all.,28
4095,I got hired at 2 places today! Aye..bitches gettin paper;),0,i got hired at 2 places today! aye..bitches gettin paper;),10
8109,Looking for a new #job? Check out these open positions! https://t.co/LJ4qDTtJpJ,1,looking for a new #job? check out these open positions! https://t.co/lj4qdttjpj,11
6825,Here is a job opportunity to work with SIM. If your interested check it out: http://t.co/Plv2WpH7yE http://t.co/jnraK6Y5PR,1,here is a job opportunity to work with sim. if your interested check it out: http://t.co/plv2wph7ye http://t.co/jnrak6y5pr,17
8158,I am currently building a bonfire. My job is so weird.,0,i am currently building a bonfire. my job is so weird.,11
9257,Anyone looking for a Controller/Accounting Manager position? Great company in Columbus IN. https://t.co/QImSUiFvrj,1,anyone looking for a controller/accounting manager position? great company in columbus in. https://t.co/qimsuifvrj,13
1272,I am currently not: working cleaning doing laundry or going to the grocery store. I may do one responsible thing &amp; go to the gym.,0,i am currently not: working cleaning doing laundry or going to the grocery store. i may do one responsible thing &amp; go to the gym.,25
1404,Need to Make a Career Move?  Need a New Job?  Unemployed? @leezabyers Can Help: http://t.co/y07mPvIKJe,1,need to make a career move?  need a new job?  unemployed? @leezabyers can help: http://t.co/y07mpvikje,17
9521,Anyone in Tallahassee hiring now? Any position...,0,anyone in tallahassee hiring now? any position...,7
5331,Most recently I am learning how to say no to business and work propositions.,0,most recently i am learning how to say no to business and work propositions.,14
7543,I am #seeking a #job in the #Raleigh #Durham #ChapelHill area Any #companies out there #hiring #employment #unemployed #work #working,0,i am #seeking a #job in the #raleigh #durham #chapelhill area any #companies out there #hiring #employment #unemployed #work #working,20
3348,Natasha got fired and I got hired,0,natasha got fired and i got hired,7
3889,just find another job! (in some other country or something with the non-existent skills you obtained since... http://t.co/tgl3CQHBtm,0,just find another job! (in some other country or something with the non-existent skills you obtained since... http://t.co/tgl3cqhbtm,18
44,Dec is 4 yrs since I was laid off as a paralegal started accepting advertisements on my blog before that I only ran charity ads pro bono.,0,dec is 4 yrs since i was laid off as a paralegal started accepting advertisements on my blog before that i only ran charity ads pro bono.,27
7996,Interested in additional income? DM me I would love to share this business opportunity with you!  #WorkFromHome #SingleMoms #Unemployed,1,interested in additional income? dm me i would love to share this business opportunity with you!  #workfromhome #singlemoms #unemployed,20
2558,Looking for a flexible position where you make a impact? You just found it. https://t.co/hF3HppLJB4,1,looking for a flexible position where you make a impact? you just found it. https://t.co/hf3hppljb4,15
1587,Looking for a new position? #Sprint Retail Sales Associate-Part Time Job #JobHunt #jobsearch #Jobs #SanAntonio #TX https://t.co/FSiOtppaZp,1,looking for a new position? #sprint retail sales associate-part time job #jobhunt #jobsearch #jobs #sanantonio #tx https://t.co/fsiotppazp,17
1995,My life has done a 180 since starting a new job. To put it in perspective I wore Dickies work pants for the passed 7 years to work. Today at my current job I am wearing  Lulu Lemon joggers #staycomfy,0,my life has done a 180 since starting a new job. to put it in perspective i wore dickies work pants for the passed 7 years to work. today at my current job i am wearing  lulu lemon joggers #staycomfy,41
4773,If you are searching for a job make sure you follow @ServeUnemployed and check out their site http://t.co/1u4ax2vjED #Unemployed #Laidoff,0,if you are searching for a job make sure you follow @serveunemployed and check out their site http://t.co/1u4ax2vjed #unemployed #laidoff,20
4970,anyone hiring??? i need a second job,0,anyone hiring??? i need a second job,7
5547,Maybe you just got laid off from Future and are looking for freelance work? GET AT ME! Also youve got my hugs.,1,maybe you just got laid off from future and are looking for freelance work? get at me! also youve got my hugs.,22
6867,If you are a journalist joining Times of India might be your best bet. Never publish anything remotely close to editorial never get fired.,1,if you are a journalist joining times of india might be your best bet. never publish anything remotely close to editorial never get fired.,24
2314,Looking for new job prospects? Alumni are invited to the Fall Career Expo hosted by @RiceCCD on Sept. 19 on campus. http://t.co/hkHxuqQcf3,0,looking for new job prospects? alumni are invited to the fall career expo hosted by @riceccd on sept. 19 on campus. http://t.co/hkhxuqqcf3,22
2739,#Job #Kingston Line Cooks Boh Kitchen Positions: Poughkeepsie 2185 South Road compensation: Based on Experie... http://t.co/MMvUjNXQhH,1,#job #kingston line cooks boh kitchen positions: poughkeepsie 2185 south road compensation: based on experie... http://t.co/mmvujnxqhh,16
198,Today a customer came up to where I work &amp; called me stupid insulted my boss &amp; said racist slurs to my co-worker. Good times,0,today a customer came up to where i work &amp; called me stupid insulted my boss &amp; said racist slurs to my co-worker. good times,25
4132,People w/BA are either unemployed or underemployed. This is your opportunity to turn it around http://t.co/7P0fVDrJ,1,people w/ba are either unemployed or underemployed. this is your opportunity to turn it around http://t.co/7p0fvdrj,16
8793,Looking for a new career? Here are the experts choices for top 2016 jobs: https://t.co/XY1wPNTzSR,0,looking for a new career? here are the experts choices for top 2016 jobs: https://t.co/xy1wpntzsr,15
7171,Looking for a new job in 2015? 6 things to do before you quit http://t.co/CbQOrqFfO3,0,looking for a new job in 2015? 6 things to do before you quit http://t.co/cbqorqffo3,15
1987,Im already subject to termination at work and I started 3 weeks ago lol . I need more clientele to end this job saga,0,im already subject to termination at work and i started 3 weeks ago lol . i need more clientele to end this job saga,24
2849,Looking to join Roush Industries (@WorkAtRoush) Guitar Center (@JobGuitarCenter) or Rogers Services (@Rogers_Electric)? View 42 openings from these companies and more. https://t.co/nb5mNwiFWS,1,looking to join roush industries (@workatroush) guitar center (@jobguitarcenter) or rogers services (@rogers_electric)? view 42 openings from these companies and more. https://t.co/nb5mnwifws,22
3404,Sour grapes or just desserts? Waitress fired for posting customer comment online http://t.co/WCXJzQrD,0,sour grapes or just desserts? waitress fired for posting customer comment online http://t.co/wcxjzqrd,13
1197,@LetGoBeFreeDoU.I know I got laid off not fired but w/ all those office jokes I do here abt getting fired really shows the irony in life.,0,@letgobefreedou.i know i got laid off not fired but w/ all those office jokes i do here abt getting fired really shows the irony in life.,26
1503,I havent worked in 2 months and place I applied for BEFORE losing my job are contacting me right now,0,i havent worked in 2 months and place i applied for before losing my job are contacting me right now,20
6262,Heres an opportunity that you wont want to pass up: Supervisor - https://t.co/IustHurN9O #Retail #Fullerton CA #Job #Jobs #Hiring,1,heres an opportunity that you wont want to pass up: supervisor - https://t.co/iusthurn9o #retail #fullerton ca #job #jobs #hiring,19
3071,I lost my drivers i.d and money at work today. Im really about to quit now idgaf !,0,i lost my drivers i.d and money at work today. im really about to quit now idgaf !,18
8430,I made 29 dollars an hour today and that is why I am not searching for a real person job yet,0,i made 29 dollars an hour today and that is why i am not searching for a real person job yet,21
4507,Microsoft posted a job you might be interested in. SOFTWARE ENGINEER II Group Technology Center (STCA)/Bing Ads China - Beijing City China…,1,microsoft posted a job you might be interested in. software engineer ii group technology center (stca)/bing ads china - beijing city china…,22
8711,Looking for a paid position on campus? Supervise and help students in working w/children in the local community https://t.co/24taDYPRMm,1,looking for a paid position on campus? supervise and help students in working w/children in the local community https://t.co/24tadyprmm,19
5504,@TerranceGanaway  the 2nd option. Spent the next 2 months looking for something else. Then if you get laid off you can file for unemployment,0,@terranceganaway  the 2nd option. spent the next 2 months looking for something else. then if you get laid off you can file for unemployment,25
734,Opportunity is here. The Comptroller’s office is a great place to work and we’re hiring! Apply for this open #BusinessMgmt position in #Odessa TX Taxpayer Compliance Officer I (Odessa) https://t.co/qZZ8Kpv7gg #Job #Jobs #Hiring #CareerArc,1,opportunity is here. the comptroller’s office is a great place to work and we’re hiring! apply for this open #businessmgmt position in #odessa tx taxpayer compliance officer i (odessa) https://t.co/qzz8kpv7gg #job #jobs #hiring #careerarc,34
2679,#Anchorage #Job Fairbanks AK Special Education Teacher Position: Anchorage Fairbanks AK Special Education Te... http://t.co/vmVajCIUQz,1,#anchorage #job fairbanks ak special education teacher position: anchorage fairbanks ak special education te... http://t.co/vmvajciuqz,15
7249,Now the owners wife is having a breakdown and saying she wanna quit. This is hilarious,0,now the owners wife is having a breakdown and saying she wanna quit. this is hilarious,16
8267,Fired or Hired? Critics Panic as Trumps Momentum Unaffected by GOP Debate http://t.co/q8gi7pcIIt,0,fired or hired? critics panic as trumps momentum unaffected by gop debate http://t.co/q8gi7pciit,13
8166,Ok.Im job seeking.Not currently working. Ive been told by hr pros recruiters to tell my network friends FB. Didnt tell LinkedIn. (1),0,ok.im job seeking.not currently working. ive been told by hr pros recruiters to tell my network friends fb. didnt tell linkedin. (1),22
5159,I was fired today from my part time job in california because i did not go to work. They update... https://t.co/y05XxIuHPX,0,i was fired today from my part time job in california because i did not go to work. they update... https://t.co/y05xxiuhpx,21
5662,Laid off engineers: An early retirement or your own startup? Help to decide is here https://t.co/3ldrxreHTl,1,laid off engineers: an early retirement or your own startup? help to decide is here https://t.co/3ldrxrehtl,16
3215,I was laid off from my first post grad school job 6 years ago today.,0,i was laid off from my first post grad school job 6 years ago today.,15
1318,Job Opportunity: Core Java or C# Equity Derivatives Developer. Are you a fit? in New York NY http://t.co/MoNbJKFZML #jobs #java #csharp,1,job opportunity: core java or c# equity derivatives developer. are you a fit? in new york ny http://t.co/monbjkfzml #jobs #java #csharp,21
4824,Are You Unemployed? Want to Learn Social Media while you are looking? http://t.co/NUE04Eoi2i  Earn while you learn,1,are you unemployed? want to learn social media while you are looking? http://t.co/nue04eoi2i  earn while you learn,18
2366,Does anyone know any places hiring? #needajob,0,does anyone know any places hiring? #needajob,7
9290,you might be interested in: Assistant Dean Bar Prep &amp; Academic Success Position at Barry http://t.co/zUjTS49Z7G,1,you might be interested in: assistant dean bar prep &amp; academic success position at barry http://t.co/zujts49z7g,16
3732,Looking for a #Senior #Litigation Paralegal - New Position!! #jobs http://t.co/7lZCvQeQ4L,1,looking for a #senior #litigation paralegal - new position!! #jobs http://t.co/7lzcvqeq4l,11
4116,I  put in my notice today at one job and got hired 30 minutes later to another 😁😁😁,0,i  put in my notice today at one job and got hired 30 minutes later to another 😁😁😁,19
9252,Anyone looking for MS math position in NJ??? #msmathchat #MTBoS,1,anyone looking for ms math position in nj??? #msmathchat #mtbos,10
4176,Im currently unemployed,0,im currently unemployed,3
2170,Searching for #work in Madison NJ? Send your #resume to International Assets Advisory LLC. http://t.co/u2yCMGEHlk #gethired,1,searching for #work in madison nj? send your #resume to international assets advisory llc. http://t.co/u2ycmgehlk #gethired,16
9557,Anyone in CT interested in a full time position in customer service? Company provides power + data solutions to furniture industry. DM me.,1,anyone in ct interested in a full time position in customer service? company provides power + data solutions to furniture industry. dm me.,23
1434,Unemployed Under-Employed Unhappily Employed? Find #jobs &amp; career solutions on #LinkedIn in the Job Seeker &amp;... http://t.co/5L48mUcvvK,1,unemployed under-employed unhappily employed? find #jobs &amp; career solutions on #linkedin in the job seeker &amp;... http://t.co/5l48mucvvk,17
5819,one of our hostesses quit today so Chilis is hiring !!,1,one of our hostesses quit today so chilis is hiring !!,11
5095,The only other employees at my new job are 3 Jamaican women. Beginning to think I was a diversity hire,0,the only other employees at my new job are 3 jamaican women. beginning to think i was a diversity hire,20
3057,Today I made a customers day and a customer made mine: So I recently started a second job working in retail ... http://t.co/osuM8pFwt2,0,today i made a customers day and a customer made mine: so i recently started a second job working in retail ... http://t.co/osum8pfwt2,23
7616,#Atlanta #Job Mergers and Acquisitions Manager: Atlanta PwC/LoS OverviewAre you interested in the opportunity ... http://t.co/HFkSf9JnG1,1,#atlanta #job mergers and acquisitions manager: atlanta pwc/los overvieware you interested in the opportunity ... http://t.co/hfksf9jng1,16
3826,And.... Now Im unemployed.,0,and.... now im unemployed.,4
7600,#Job #Mobile CDL Lease Purchase Opportunity (Mobile) - CRST EXPEDITED (Mobile AL): Interested in becoming you... https://t.co/t6pGbvM6KN,1,#job #mobile cdl lease purchase opportunity (mobile) - crst expedited (mobile al): interested in becoming you... https://t.co/t6pgbvm6kn,17
6278,Microsoft posted a job you might be interested in. Solution Specialist Project - Charlotte North Carolina Area US via LinkedIn.,1,microsoft posted a job you might be interested in. solution specialist project - charlotte north carolina area us via linkedin.,20
2726,#Job #FortWorth Medical Technologist- Lab Microbiology/Lab/Dallas: Cresson Position Summary. Work every other ... http://t.co/xdtozj6VVl,1,#job #fortworth medical technologist- lab microbiology/lab/dallas: cresson position summary. work every other ... http://t.co/xdtozj6vvl,14
667,April Fools is around the corner. Here are 16 computer pranks that might get you fired.  http://t.co/bN3PDiKB4Y,0,april fools is around the corner. here are 16 computer pranks that might get you fired.  http://t.co/bn3pdikb4y,18
1201,Sorry to the squeenix people that got laid off today. :( ArenaNet is hiring! http://t.co/bNRvyeZkkg,1,sorry to the squeenix people that got laid off today. :( arenanet is hiring! http://t.co/bnrvyezkkg,15
7690,After 10 years with current company Im getting laid off(merger).. let me know if anyone has leads to Graphic Design jobs in NoCo.,0,after 10 years with current company im getting laid off(merger).. let me know if anyone has leads to graphic design jobs in noco.,23
5784,Its the middle of the night and I started a Twitter. #unemployedprobs,0,its the middle of the night and i started a twitter. #unemployedprobs,12
2680,#Austin #Jobs (USA-TX-Austin) Registered Nurse (RN): Position SummaryResponsible for implementation of the g... http://t.co/SCN7bpMfPI,1,#austin #jobs (usa-tx-austin) registered nurse (rn): position summaryresponsible for implementation of the g... http://t.co/scn7bpmfpi,14
204,I lost my wallet I got a flat tire &amp; had to come in to work &amp; people are just assholes today. ugh.,0,i lost my wallet i got a flat tire &amp; had to come in to work &amp; people are just assholes today. ugh.,23
3897,#581 #Shopping #FREE #USA Ultimate Guide To Job Interview Answers https://t.co/q26CZWTvGK https://t.co/7eqASii8gU,0,#581 #shopping #free #usa ultimate guide to job interview answers https://t.co/q26czwtvgk https://t.co/7eqasii8gu,12
1358,Interested in a #Hospitality #job near #Mesquite TX? This could be a great fit: https://t.co/JLjBGZmmD4 #parttime #Veterans #Hiring,1,interested in a #hospitality #job near #mesquite tx? this could be a great fit: https://t.co/jljbgzmmd4 #parttime #veterans #hiring,18
9280,Positions we are looking for is  a DJ Graphic Designer and a Camera Person if your interested inbox me you will be compensated.,1,positions we are looking for is  a dj graphic designer and a camera person if your interested inbox me you will be compensated.,24
8011,@ShorterPearson I have so many unemployed PhDs bitching at me all day every day. Heres an opportunity for well-paid work.,1,@shorterpearson i have so many unemployed phds bitching at me all day every day. heres an opportunity for well-paid work.,20
6365,Looking for a great investment guaranteed to gain equity? The sale price of homes has been rising steadily... http://t.co/H3xG1nmXEl,0,looking for a great investment guaranteed to gain equity? the sale price of homes has been rising steadily... http://t.co/h3xg1nmxel,19
931,I got the position at my job and Im moving on up. Todays a good day,0,i got the position at my job and im moving on up. todays a good day,16
1700,Sucks being laid off. Least I get unemployment,0,sucks being laid off. least i get unemployment,8
